"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/2955142,CFHT,2955142,2955142s,188.38599999430858,-10.146222000145485,WASP107,60341.5949733,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955142,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.59735942269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:38:30.000,caom:CFHT/2955142/2955142o,,,4d39a49f-a204-426e-a188-469c70b1b274,ivo://cadc.nrc.ca/CFHT?2955142/2955142s,ivo://cadc.nrc.ca/CFHT?2955142/2955142s
caom:CFHT/2955142,CFHT,2955142,2955142t,188.38599999430858,-10.146222000145485,WASP107,60341.5949733,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955142,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.289988,73000.0,60341.59735942269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-06T05:25:40.000,caom:CFHT/2955142/2955142o,,,636d277d-3ab6-4eb5-b605-e046647a8efe,ivo://cadc.nrc.ca/CFHT?2955142/2955142t,ivo://cadc.nrc.ca/CFHT?2955142/2955142t
caom:CFHT/2955142,CFHT,2955142,2955142v,188.38599999430858,-10.146222000145485,WASP107,60341.5949733,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955142,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.59735942269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-10T02:33:23.000,caom:CFHT/2955142/2955142o,,,51a805f6-2b7b-40ad-a63c-224e191fb0f2,ivo://cadc.nrc.ca/CFHT?2955142/2955142v,ivo://cadc.nrc.ca/CFHT?2955142/2955142v
caom:CFHT/2955155,CFHT,2955155,2955155e,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.63088362269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:38:30.000,caom:CFHT/2955155/2955155o,,,256eea81-52e9-4998-9df3-fc0a74227ca0,ivo://cadc.nrc.ca/CFHT?2955155/2955155e,ivo://cadc.nrc.ca/CFHT?2955155/2955155e
caom:CFHT/2955155,CFHT,2955155,2955155g,188.3860000043086,-10.146222222112073,WASP107,60341.62850694444,0.030000000000000002,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60341.63041041666,image,,DRS,,science,,0,,2024-02-01T15:05:03.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,b1ec627d-2086-4aa0-9c2e-afd0706893a5,ivo://cadc.nrc.ca/CFHT?2955155/2955155g,ivo://cadc.nrc.ca/CFHT?2955155/2955155g
caom:CFHT/2955155,CFHT,2955155,2955155o,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.63088362269,spectrum,,fitspipe,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Bp06,,,,,19afced3-e786-414b-aeaa-cc08db692d5a,ivo://cadc.nrc.ca/CFHT?2955155/2955155o,ivo://cadc.nrc.ca/CFHT?2955155/2955155o
caom:CFHT/2955155,CFHT,2955155,2955155r,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.63088362315,spectrum,,,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,7c080589-33fd-4884-a7f6-194fe4df4fe4,ivo://cadc.nrc.ca/CFHT?2955155/2955155r,ivo://cadc.nrc.ca/CFHT?2955155/2955155r
caom:CFHT/2955155,CFHT,2955155,2955155s,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.63088362269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:38:30.000,caom:CFHT/2955155/2955155o,,,25d5dfbc-f589-4eb3-8919-de48b2e6629e,ivo://cadc.nrc.ca/CFHT?2955155/2955155s,ivo://cadc.nrc.ca/CFHT?2955155/2955155s
caom:CFHT/2955155,CFHT,2955155,2955155t,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.289988,73000.0,60341.63088362269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-06T05:24:39.000,caom:CFHT/2955155/2955155o,,,8bbf07aa-0a24-4b62-9202-628d1344f318,ivo://cadc.nrc.ca/CFHT?2955155/2955155t,ivo://cadc.nrc.ca/CFHT?2955155/2955155t
caom:CFHT/2955155,CFHT,2955155,2955155v,188.38599999430858,-10.146222000145485,WASP107,60341.6284975,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955155,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.63088362269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-10T02:33:22.000,caom:CFHT/2955155/2955155o,,,aef46808-2d9b-4285-af65-437544da42d8,ivo://cadc.nrc.ca/CFHT?2955155/2955155v,ivo://cadc.nrc.ca/CFHT?2955155/2955155v
caom:CFHT/2872145,CFHT,2872145,2872145e,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60070.38364318657,spectrum,,DRS,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2023-10-22T05:34:55.000,caom:CFHT/2872145/2872145o,,,94e354ba-f985-4aa5-8e1a-f5f74200467a,ivo://cadc.nrc.ca/CFHT?2872145/2872145e,ivo://cadc.nrc.ca/CFHT?2872145/2872145e
caom:CFHT/2872145,CFHT,2872145,2872145o,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60070.38364318657,spectrum,,fitspipe,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Ap03,,,,,2574853b-d922-4431-8057-fa5d28765783,ivo://cadc.nrc.ca/CFHT?2872145/2872145o,ivo://cadc.nrc.ca/CFHT?2872145/2872145o
caom:CFHT/2872145,CFHT,2872145,2872145r,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60070.383643189816,spectrum,,,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,e917b728-58e0-482a-bd69-4deed0b83e88,ivo://cadc.nrc.ca/CFHT?2872145/2872145r,ivo://cadc.nrc.ca/CFHT?2872145/2872145r
caom:CFHT/2872145,CFHT,2872145,2872145s,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60070.38364318657,spectrum,,DRS,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2023-10-22T05:34:55.000,caom:CFHT/2872145/2872145o,,,f284e94e-1dd2-43e9-99ae-4c3e2b8bbe7e,ivo://cadc.nrc.ca/CFHT?2872145/2872145s,ivo://cadc.nrc.ca/CFHT?2872145/2872145s
caom:CFHT/2872145,CFHT,2872145,2872145t,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.289988,73000.0,60070.38364318657,spectrum,,DRS,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2024-04-06T16:18:41.000,caom:CFHT/2872145/2872145o,,,ec6b34e2-ef3c-4eb3-ae1e-423b20149bf8,ivo://cadc.nrc.ca/CFHT?2872145/2872145t,ivo://cadc.nrc.ca/CFHT?2872145/2872145t
caom:CFHT/2872145,CFHT,2872145,2872145v,188.3860420010485,-10.146221999973179,WASP107,60070.3766138,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872145,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60070.38364318657,spectrum,,DRS,,science,,0,,2023-05-06T08:59:05.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2024-04-10T06:40:23.000,caom:CFHT/2872145/2872145o,,,6b0d9ae3-cb96-4db3-9140-3b10327dbecf,ivo://cadc.nrc.ca/CFHT?2872145/2872145v,ivo://cadc.nrc.ca/CFHT?2872145/2872145v
caom:CFHT/2882663,CFHT,2882663,2882663e,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60126.26305188657,spectrum,,DRS,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap05,2023-10-22T02:08:31.000,caom:CFHT/2882663/2882663o,,,c6633716-5388-4cd4-96b6-4b31df1dbada,ivo://cadc.nrc.ca/CFHT?2882663/2882663e,ivo://cadc.nrc.ca/CFHT?2882663/2882663e
caom:CFHT/2882663,CFHT,2882663,2882663o,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60126.26305188657,spectrum,,fitspipe,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Ap05,,,,,91730336-a9f8-4cf1-9ea0-03cb0184acde,ivo://cadc.nrc.ca/CFHT?2882663/2882663o,ivo://cadc.nrc.ca/CFHT?2882663/2882663o
caom:CFHT/2882663,CFHT,2882663,2882663p,188.3860420010485,-10.146221999973179,WASP107,,,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.289988,73000.0,,spectrum,,DRS,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap05,2024-04-11T13:36:32.000,caom:CFHT/2882663/2882663o,,,e3543d25-b7fd-45c9-aaf9-2803282f7c02,ivo://cadc.nrc.ca/CFHT?2882663/2882663p,ivo://cadc.nrc.ca/CFHT?2882663/2882663p
caom:CFHT/2882663,CFHT,2882663,2882663r,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60126.263051889815,spectrum,,,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,dcd34c40-fe70-4d9a-bc5f-90d1e5d15007,ivo://cadc.nrc.ca/CFHT?2882663/2882663r,ivo://cadc.nrc.ca/CFHT?2882663/2882663r
caom:CFHT/2882663,CFHT,2882663,2882663s,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60126.26305188657,spectrum,,DRS,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap05,2023-10-22T02:08:31.000,caom:CFHT/2882663/2882663o,,,87063f4f-08b3-4c42-ba5a-5884b0836ab4,ivo://cadc.nrc.ca/CFHT?2882663/2882663s,ivo://cadc.nrc.ca/CFHT?2882663/2882663s
caom:CFHT/2882663,CFHT,2882663,2882663t,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.289988,73000.0,60126.26305188657,spectrum,,DRS,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap05,2024-04-06T15:01:33.000,caom:CFHT/2882663/2882663o,,,fb7294e9-c548-46c2-a515-8afadbbf5c60,ivo://cadc.nrc.ca/CFHT?2882663/2882663t,ivo://cadc.nrc.ca/CFHT?2882663/2882663t
caom:CFHT/2882663,CFHT,2882663,2882663v,188.3860420010485,-10.146221999973179,WASP107,60126.2560225,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2882663,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60126.26305188657,spectrum,,DRS,,science,,0,,2023-07-01T06:07:08.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap05,2024-04-10T06:13:55.000,caom:CFHT/2882663/2882663o,,,d6354b33-c5a2-459b-ad0a-b8f37f1d3b08,ivo://cadc.nrc.ca/CFHT?2882663/2882663v,ivo://cadc.nrc.ca/CFHT?2882663/2882663v
caom:CFHT/2955106,CFHT,2955106,2955106e,188.38599999430858,-10.146222000145485,WASP107,60341.50205,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955106,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.50443612269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:45:43.000,caom:CFHT/2955106/2955106o,,,59ecbf8f-e0f9-4aed-bbc7-89cb1e7e511b,ivo://cadc.nrc.ca/CFHT?2955106/2955106e,ivo://cadc.nrc.ca/CFHT?2955106/2955106e
caom:CFHT/2955106,CFHT,2955106,2955106g,188.3860000043086,-10.146222222112073,WASP107,60341.50206018519,0.03,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955106,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60341.50397962963,image,,DRS,,science,,0,,2024-02-01T12:02:58.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,6db5259c-5c8c-4e09-a30f-db01af744c96,ivo://cadc.nrc.ca/CFHT?2955106/2955106g,ivo://cadc.nrc.ca/CFHT?2955106/2955106g
caom:CFHT/2955106,CFHT,2955106,2955106o,188.38599999430858,-10.146222000145485,WASP107,60341.50205,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955106,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.50443612269,spectrum,,fitspipe,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Bp06,,,,,73bdf3d7-aaa9-4093-9fb3-17978cb3ad99,ivo://cadc.nrc.ca/CFHT?2955106/2955106o,ivo://cadc.nrc.ca/CFHT?2955106/2955106o
caom:CFHT/2955106,CFHT,2955106,2955106r,188.38599999430858,-10.146222000145485,WASP107,60341.50205,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955106,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.50443612315,spectrum,,,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,b71e4179-6483-4d2f-a72d-dd764595958f,ivo://cadc.nrc.ca/CFHT?2955106/2955106r,ivo://cadc.nrc.ca/CFHT?2955106/2955106r
